Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Saudi Arabia,SAU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,24.0707802405162,26.4530524598424,27.6902974087161,23.951031100251,23.9036452152941,20.4063416248936,..,..,..,..
Saudi Arabia,SAU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,70.2116492479183,69.7905045246064,72.3737485276796,76.7028030012288,75.0636613791909,76.2100397238248,..,..,..,..
Saudi Arabia,SAU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0.000368080094228504,0.000352091600150695,0.000320712237737568,0.000295564172893219,..,..,..,..
Saudi Arabia,SAU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,1000000,1000000,1000000,1000000,..,..,..,..
Saudi Arabia,SAU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0.000368080094228504,0.000352091600150695,0.000320712237737568,0.000295564172893219,..,..,..,..
Saudi Arabia,SAU,Time required to get electricity (days),IC.ELC.TIME,68,68,68,68,68,68,68,68,68,35
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,..
Spain,ESP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Spain,ESP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9330368041992,99.9709091186523,99.9921569824219,99.9990539550781,100,100,100,100,100,..
Spain,ESP,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,33.6514237728071,38.2477341389728,41.9789586853018,36.5391977540516,37.4067847752058,..,..,..,..,..
Spain,ESP,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,8.82374631268437,15.4788651713528,19.0483156541086,14.6856401783652,16.4739642624632,18.9623891256768,..,..,..,..
Spain,ESP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,14.1807455081791,10.4948667903805,6.98947411394085,13.0984739469523,14.2459146969074,10.1298813500749,..,..,..,..
Spain,ESP,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,31.7950522928399,29.3304703069635,24.9396139374434,20.4430705821741,17.1933704068755,18.8983124064048,..,..,..,..
Spain,ESP,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,20.7796996513811,19.7981017586345,20.9122888188826,20.1552701238253,20.8420470705476,20.6186643243866,..,..,..,..
Spain,ESP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.55175650308394,5.03956670428391,5.21225275734669,4.89012062747606,5.13586155978018,6.20644223015782,..,..,..,..
Spain,ESP,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,46.1705551086082,49.8489021826003,49.2001823488988,40.0188313880154,38.8031962291189,44.0671437622394,..,..,..,..
Spain,ESP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,18.5947975328506,19.5267774145637,22.5952738975716,26.4851036614614,25.859341186911,24.8200092155282,..,..,..,..
Spain,ESP,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,55472000000,56927000000,66417000000,74541000000,71100000000,68948000000,..,..,..,..
Spain,ESP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,32.7755430410298,30.0216442049442,29.5847480115125,39.5835776084137,40.1052558838185,34.949890565603,..,..,..,..
Spain,ESP,Time required to get electricity (days),IC.ELC.TIME,148,148,148,132,132,107,95,95,95,95
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,..
Switzerland,CHE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Switzerland,CHE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9330368041992,99.9709091186523,99.9921569824219,99.9990539550781,100,100,100,100,100,..
Switzerland,CHE,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,8.67749419953596,9.1304347826087,8.71174728529121,8.76052948255114,9.30047694753577,..,..,..,..,..
Switzerland,CHE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,..,..,..,..
Switzerland,CHE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,54.5948646520923,51.5042615443328,56.6480774875257,55.9676949941793,54.2580810818522,57.881598257107,..,..,..,..
Switzerland,CHE,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.55634954278447,1.53924437094517,1.34869386557088,1.11903376018626,0.743202761690109,1.00155831580858,..,..,..,..
Switzerland,CHE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,39.8761581784049,42.4723317644066,37.3363663046669,37.8201396973225,39.3098627713903,34.931993887771,..,..,..,..
Switzerland,CHE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.102949191546055,0.0826866810838316,0.0748459054886997,0.0669383003492433,0.0599126986391258,0.0680817586274717,..,..,..,..
Switzerland,CHE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1.65929873433053,1.621931052029,1.42353977105958,1.18597206053551,0.803115460329235,1.06964007443606,..,..,..,..
Switzerland,CHE,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.13468176588143,2.58872916931688,2.82653360727913,3.22613504074505,3.75738210036804,4.31638349698171,..,..,..,..
Switzerland,CHE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1410000000,1628000000,1926000000,2217000000,2634000000,2853000000,..,..,..,..
Switzerland,CHE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,56.7295464179737,54.0929907136497,59.4746110948048,59.1938300349243,58.0154631822202,62.1979817540887,..,..,..,..
Switzerland,CHE,Time required to get electricity (days),IC.ELC.TIME,39,39,39,39,39,39,39,39,39,39
Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.9562454223633,99.9912490844727,100,100,100,100,100,100,..
Turkey,TUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,99.8887178671928,99.9773575302515,100,100,100,100,100,100,..
Turkey,TUR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,99.9832916259766,99.9966583251953,100,100,100,100,100,100,..
Turkey,TUR,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,42.5992915818826,43.2775027213034,41.7418310371031,42.7077464788732,46.690111035134,..,..,..,..,..
Turkey,TUR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,26.0629332222264,28.8661816184452,28.398386611885,26.560457040066,30.2675392815612,29.0950902083023,..,..,..,..
Turkey,TUR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,24.5236922843832,22.8158662208524,24.1611550923606,24.7424569234741,16.131336743887,25.6494883166592,..,..,..,..
Turkey,TUR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,46.467936820575,45.3579664593078,43.6328790459966,43.7702474245692,47.8546453249088,37.9012388122987,..,..,..,..
Turkey,TUR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,..,..,..,..
Turkey,TUR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.03215787280785,0.394083516061955,0.684353809666967,0.724118690506925,0.851712354591746,0.849558603881841,..,..,..,..
Turkey,TUR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,73.5630279156093,74.618231593815,72.7156194675485,71.0548231551421,78.9738969610617,67.8458876244829,..,..,..,..
Turkey,TUR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.85409643574107,2.510974615616,3.06936232755453,4.08071487462212,4.75585701075158,6.30713224311739,..,..,..,..
Turkey,TUR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,3916000000,5760000000,7351000000,9800000000,11983000000,16511000000,..,..,..,..
Turkey,TUR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,26.3777887201242,25.3268408364684,27.2305174199152,28.8231717980962,20.8871937546386,31.9566205597766,..,..,..,..
Turkey,TUR,Time required to get electricity (days),IC.ELC.TIME,63,63,63,62,62,55,55,55,55,34
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,..
United Kingdom,GBR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
United Kingdom,GBR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9330368041992,99.9709091186523,99.9921569824219,99.9990539550781,100,100,100,100,100,..
United Kingdom,GBR,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,43.8057087728865,44.9644225506294,45.8452350038951,44.0521190020901,41.9306590819929,..,..,..,..,..
United Kingdom,GBR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,28.7459244658871,30.062958067344,40.0515015736592,37.0497899981152,30.3116975302198,22.806490741952,..,..,..,..
United Kingdom,GBR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.94193057456444,1.56062358990143,1.46810041417932,1.32330725540336,1.75756726206631,1.869745150971,..,..,..,..
United Kingdom,GBR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,46.3255460026739,40.1738972720003,27.7219581709441,26.9615413828898,30.0915915333753,29.7402157238164,..,..,..,..
United Kingdom,GBR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,16.4183915577656,18.9561217170982,19.5575420360067,19.8628306509918,19.0126247789247,20.9138531793695,..,..,..,..
United Kingdom,GBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.30707729379251,0.829364675879998,0.694743450494321,0.581197446782175,0.56547556912909,0.63414953204343,..,..,..,..
United Kingdom,GBR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,76.3785477623534,71.0662200152243,68.4682031950976,64.5925288277872,60.9687646327242,53.1808559978118,..,..,..,..
United Kingdom,GBR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,5.87088285184344,7.9284295108727,9.95585976238163,13.6651728823286,17.5052864211302,22.9703052717954,..,..,..,..
United Kingdom,GBR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,22220000000,28851000000,35840000000,48576000000,58694000000,77262000000,..,..,..,..
United Kingdom,GBR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,6.81281342640788,9.48905310077413,11.423960176561,14.988480137732,19.2628536831965,24.8400504227664,..,..,..,..
United Kingdom,GBR,Time required to get electricity (days),IC.ELC.TIME,108,108,104,79,79,79,79,79,50,46
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,..
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9287719726563,99.9676055908203,99.9906158447266,99.9987411499023,100,100,100,100,100,..
United States,USA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,48.7971872340823,48.2274307821028,46.952347826087,46.6308196669913,45.9904061079438,..,..,..,..,..
United States,USA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,45.7976057577193,43.3457640868712,38.4798556926388,39.9431412367387,39.6507326894421,34.2327337278988,..,..,..,..
United States,USA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,6.02306238593337,7.43610219027027,6.52115580755647,6.3179099039587,6.05379847359067,5.84163825956796,..,..,..,..
United States,USA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,23.3758416558289,24.1585897585537,29.6086711790814,27.0217680238967,26.8879614443192,31.9421612232398,..,..,..,..
United States,USA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,19.2664460909667,18.9848461910931,18.7579199060429,19.1738311600765,19.2302385002996,19.3237776259423,..,..,..,..
United States,USA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.10431766942719,0.91350437464681,0.774312765226122,0.859739209174284,0.92325908117234,0.903806520197121,..,..,..,..
United States,USA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,70.2777650829754,68.4178582200717,68.8628396369464,67.8246484698098,67.4619532149337,67.0787014713357,..,..,..,..
United States,USA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.0972927613063,4.78961132612296,5.48624125590861,6.32000921832263,6.90002861670197,7.38695495139919,..,..,..,..
United States,USA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,178411000000,207229000000,234311000000,270946000000,298023000000,317421000000,..,..,..,..
United States,USA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10.1203551472397,12.2257135163932,12.0073970634651,12.6379191222813,12.9538270902926,13.2285932109672,..,..,..,..
United States,USA,Time required to get electricity (days),IC.ELC.TIME,..,..,..,89.6,89.6,89.6,89.6,89.6,89.6,89.6
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.9,84.7,85.3,85.4,86,85.5,84.2,84.4,91.2298736572266,..
South Africa,ZAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,67.9479513025107,73.4153538360434,76.9677349855104,76.7877506747487,77.6295638901199,75.3635314242526,70.7157223672873,70.3145301045502,89.5988191888486,..
South Africa,ZAF,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,91.9796600341797,91.4,90.1366958618164,90.2880554199219,90.6449203491211,90.9994735717773,91.3525009155273,91.7047653198242,92.0568923950195,..
South Africa,ZAF,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,70.3840291095049,69.1040425801546,68.0762343937796,66.4721723518851,67.480622813636,..,..,..,..,..
South Africa,ZAF,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,94.2606215516973,93.8041267297439,94.6315017280405,93.7438781636071,93.1018034160283,92.7112379223137,..,..,..,..
South Africa,ZAF,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.82369626881955,0.792446142940796,0.472710297238666,0.457755379316882,0.390826989910651,0.324638479994812,..,..,..,..
South Africa,ZAF,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,..,..,..,..
South Africa,ZAF,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,4.71423895763848,5.20155946620643,4.68944306488881,5.5712660747575,5.52929999879746,..,..,..,..,..
South Africa,ZAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0767588292135532,0.0758929947298672,0.0761043964019097,0.0758317798350659,0.0757603088134493,0.074168341871474,..,..,..,..
South Africa,ZAF,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,94.3373803809108,93.8800197244738,94.7076061244424,93.8197099434421,93.1775637248418,92.7854062641852,..,..,..,..
South Africa,ZAF,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.124684392631152,0.125974666379018,0.130240513430072,0.151268602483491,0.902309286450128,1.93040334608651,..,..,..,..
South Africa,ZAF,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,320000000,327000000,332000000,383000000,2251000000,4763000000,..,..,..,..
South Africa,ZAF,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.948380661450703,0.918420809319814,0.602950810668738,0.609023981800373,1.29313627636078,2.25504182608132,..,..,..,..
South Africa,ZAF,Time required to get electricity (days),IC.ELC.TIME,214,226,226,226,226,84,109,109,109,109
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,
Last Updated: 09/16/2020,,,,,,,,,,,,,
